116900288,0,0,0,0,0,0,0,0,0,0,14,2,62,14,176,19,96,14,87,27,61,38,49,40,50,66,42,67,40,88,45,95,44,119,19,82,14,89,11,91,10,87,6,94,6,80,4,66,
116900083,0,0,0,0,0,0,0,0,0,0,4,1,35,8,112,13,35,6,15,9,24,16,27,11,33,16,42,16,48,21,60,30,75,39,82,55,78,56,69,63,55,41,48,42,49,37,11,28,
116900289,0,0,0,0,0,0,0,0,0,0,1,1,32,1,69,2,32,3,14,3,10,5,9,6,9,6,15,7,13,12,12,19,13,36,13,68,15,95,9,95,11,82,10,76,7,71,7,61,
116900200,0,1,0,0,0,0,0,0,0,0,0,0,103,1,201,4,144,4,176,4,111,5,92,6,79,8,77,9,69,11,70,11,69,15,63,17,49,19,36,20,22,15,19,12,9,11,2,12,
116900206,0,0,0,0,0,0,0,0,0,0,0,0,21,1,109,3,49,2,49,1,40,3,32,3,25,4,26,6,18,8,22,8,14,11,17,11,13,14,9,20,7,20,5,16,4,19,1,16,
116900022,0,1,0,0,0,0,0,0,0,0,1,4,2,2,2,2,1,9,2,6,2,12,1,13,1,20,2,23,2,29,2,39,2,55,2,60,2,76,1,62,1,50,1,44,1,51,1,41,
116900184,0,0,0,0,0,0,0,0,0,0,0,0,55,37,138,70,19,45,32,65,9,42,9,29,8,25,8,26,7,26,7,23,9,28,12,24,9,17,7,14,5,10,4,12,3,4,1,1,
116900090,1,0,0,0,0,0,0,0,0,0,7,1,15,4,10,7,14,8,25,15,44,18,59,16,78,18,90,24,114,30,142,40,203,46,190,68,181,76,182,77,166,52,168,51,166,46,127,31,
116900054,0,1,0,0,0,0,0,0,0,0,1,4,1,8,2,6,2,12,2,25,2,33,2,40,2,52,1,58,1,74,2,108,2,143,2,148,2,152,2,155,2,167,2,138,1,125,1,94,
116900114,0,1,0,0,0,0,0,0,0,0,0,8,1,7,1,6,1,4,1,5,1,12,1,12,1,15,1,18,0,22,1,26,1,31,1,29,1,33,1,34,1,35,1,34,1,44,1,36,
116900281,0,1,0,0,0,0,0,0,0,0,12,1,87,316,168,1008,164,604,178,464,213,332,222,263,300,265,324,254,384,220,506,202,669,225,799,232,998,217,1082,232,913,144,866,127,801,92,577,57,
116900287,0,0,0,0,0,0,0,0,0,0,1,1,9,3,2,11,3,8,3,10,3,16,2,12,4,17,4,22,3,34,4,37,3,53,9,70,4,84,3,95,2,64,3,69,2,76,1,58,
~,0,0,0,0,0,0,0,0,0,0,2,0,12,67,8,251,12,101,20,117,26,82,31,79,42,58,45,48,56,42,69,39,99,44,105,47,133,44,143,36,125,18,127,12,119,8,97,4,
116900037,0,1,0,0,0,0,0,0,0,0,0,2,1,2,3,4,1,8,1,8,1,6,1,6,1,8,2,10,1,12,2,14,1,20,1,18,1,29,2,25,1,26,1,28,1,30,2,24,
116900014,1,8,0,0,0,0,0,0,0,0,25,1,254,43,437,54,306,116,257,39,169,52,152,70,129,100,130,102,129,116,105,159,111,219,90,231,78,274,78,310,45,297,33,314,11,281,3,181,
116900212,0,1,0,0,0,0,0,0,0,0,1,0,58,1,153,2,125,2,96,4,77,7,59,9,68,6,52,8,39,11,35,15,38,27,44,27,38,28,28,32,16,26,8,20,4,22,1,19,
116000609,0,0,0,0,0,0,0,0,0,0,0,0,4,140,4,317,6,241,9,248,13,186,17,148,18,135,25,120,22,98,30,104,40,100,43,101,61,93,75,87,47,46,43,38,38,16,28,7,
116900193,0,0,0,0,0,0,0,0,0,0,0,0,12,2,15,4,9,4,16,3,6,4,8,4,13,4,7,3,7,5,6,4,5,4,5,4,20,9,27,12,49,18,65,13,75,11,64,4,
116900270,0,1,0,0,0,0,0,0,0,0,1,1,1,5,2,3,2,6,3,12,4,11,4,11,3,16,2,23,2,31,2,42,2,47,2,52,1,70,1,70,2,67,2,73,1,67,1,52,
116900293,1,1,0,0,0,0,0,0,0,0,0,0,23,3,152,5,114,5,86,7,67,13,50,14,46,20,44,32,32,39,34,43,29,73,22,75,26,91,19,120,16,99,11,83,8,85,5,69,
116900177,0,0,0,0,0,0,0,0,0,0,0,0,9,82,18,109,15,92,16,111,12,83,12,67,15,60,16,69,13,61,19,59,24,44,21,41,18,32,13,26,10,16,8,12,7,5,2,2,
116900003,0,1,0,0,0,0,0,0,0,0,1,1,28,2,188,4,58,3,41,5,31,6,26,7,29,8,25,9,20,11,18,14,16,24,15,25,14,29,19,31,10,31,8,24,3,21,2,18,
116900075,0,0,0,0,0,0,0,0,0,0,0,1,1,2,8,2,40,6,2,6,2,9,2,15,2,20,2,21,2,24,6,31,7,40,4,43,3,44,3,52,2,54,4,47,3,39,2,31,
116000612,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,87,2,117,1,83,2,43,1,38,1,29,1,29,2,31,1,37,1,32,1,22,1,25,2,14,0,12,1,12,1,6,1,1,
116900069,0,1,0,0,0,0,0,0,0,0,1,1,13,3,33,5,73,12,7,13,3,19,2,24,3,32,3,40,5,46,4,53,6,82,4,95,2,95,2,101,2,86,1,75,1,74,1,51,
116900030,0,1,0,0,0,0,0,0,0,0,1,1,2,6,1,2,1,5,1,4,2,4,1,6,1,8,1,10,1,10,1,13,1,19,1,19,1,23,1,24,1,22,1,19,1,28,1,22,
116900290,0,0,0,0,0,0,0,0,0,0,0,1,3,1,15,5,20,3,23,8,17,17,15,18,13,22,16,36,14,43,12,47,14,79,11,88,9,93,8,98,9,75,5,82,6,65,4,40,
116000610,0,0,0,0,0,0,0,0,0,0,7,0,45,174,31,664,39,143,54,17,74,27,77,13,110,14,103,10,135,10,187,12,237,14,293,14,323,21,346,28,326,18,286,11,270,8,235,7,
116900292,0,1,0,0,0,0,0,0,0,0,0,0,0,30,1,26,2,44,2,29,1,16,1,16,1,14,2,11,1,11,1,10,1,8,1,4,1,10,1,4,1,3,1,4,1,1,1,2,
116900291,1,1,0,0,0,0,0,0,0,0,0,0,5,3,18,13,18,5,31,5,24,5,16,6,13,5,14,4,11,5,10,2,9,5,8,5,5,9,5,8,4,7,3,4,1,6,1,8,
116900061,0,1,0,0,0,0,0,0,0,0,0,1,1,11,5,4,1,8,3,17,2,33,1,34,2,44,1,50,1,58,2,80,2,105,3,108,2,132,2,150,1,126,2,114,1,130,1,88,
