노선번호,"?""사용년월""",표준버스정류장ID,버스정류장ARS번호,역명,00시승차총승객수,00시하차총승객수,1시승차총승객수,1시하차총승객수,2시승차총승객수,2시하차총승객수,3시승차총승객수,3시하차총승객수,4시승차총승객수,4시하차총승객수,5시승차총승객수,5시하차총승객수,6시승차총승객수,6시하차총승객수,7시승차총승객수,7시하차총승객수,8시승차총승객수,8시하차총승객수,9시승차총승객수,9시하차총승객수,10시승차총승객수,10시하차총승객수,11시승차총승객수,11시하차총승객수,12시승차총승객수,12시하차총승객수,13시승차총승객수,13시하차총승객수,14시승차총승객수,14시하차총승객수,15시승차총승객수,15시하차총승객수,16시승차총승객수,16시하차총승객수,17시승차총승객수,17시하차총승객수,18시승차총승객수,18시하차총승객수,19시승차총승객수,19시하차총승객수,20시승차총승객수,20시하차총승객수,21시승차총승객수,21시하차총승객수,22시승차총승객수,22시하차총승객수,23시승차총승객수,23시하차총승객수,등록일자
7714,201710,111000074,12162,응암오거리,0,0,0,0,0,0,0,0,0,0,7,4,10,12,40,20,54,37,51,40,22,31,26,19,28,29,41,30,25,33,54,41,51,64,52,59,70,75,61,72,46,23,42,21,53,37,63,48,20171103
7714,201710,111000075,12163,은평문화예술정보학교,0,3,0,0,0,0,0,0,0,0,3,2,15,10,17,42,12,80,27,45,42,40,72,24,86,41,79,36,103,38,121,58,137,81,94,74,108,107,80,116,37,55,46,43,40,60,16,80,20171103
7714,201710,111000076,12164,응암초등학교,2,15,0,0,0,0,0,0,0,0,10,2,26,8,80,91,109,70,33,42,20,22,21,42,33,44,36,48,51,38,42,57,56,53,51,76,57,67,28,87,15,34,17,40,9,56,6,84,20171103
7714,201710,111000176,12266,충암고교앞.대주피오레아파트,6,25,0,0,0,0,0,0,0,0,32,8,104,1,388,32,256,70,175,70,79,31,75,41,83,42,134,51,91,80,144,106,266,109,186,111,160,180,74,170,69,133,55,91,54,111,40,156,20171103
7714,201710,111000940,12473,백련산힐스테이트3차,3,13,0,0,0,0,0,0,0,0,35,1,130,15,487,16,263,22,172,51,108,20,87,43,71,30,109,44,94,67,56,57,76,55,66,64,104,120,33,224,54,125,36,114,34,119,33,70,20171103
7714,201710,111000177,12267,백련산힐스테이트2차,1,19,0,0,0,0,0,0,0,0,69,8,100,34,485,18,258,20,146,16,86,20,64,20,56,22,62,41,50,38,46,49,51,56,58,46,57,53,40,84,17,42,9,34,8,44,5,52,20171103
7714,201710,111000178,12268,시립은평병원,11,37,0,0,0,0,0,0,0,0,128,8,228,40,608,58,679,67,374,51,288,49,228,47,211,55,243,84,194,85,159,104,226,121,236,113,222,126,104,166,82,114,65,80,74,92,22,75,20171103
7714,201710,111000179,12269,영락중학교입구,1,13,0,0,0,0,0,0,0,0,80,4,120,10,318,27,360,19,187,33,92,36,86,31,97,31,73,53,57,43,66,73,63,92,78,76,60,107,25,100,25,60,8,53,7,64,5,62,20171103
7714,201710,111000943,12476,녹번역센트레빌아파트,3,7,0,0,0,0,0,0,0,0,32,8,103,11,234,16,218,43,220,41,105,32,66,43,93,44,101,44,58,44,74,119,69,196,73,132,45,70,28,87,19,49,12,47,16,58,18,41,20171103
7714,201710,111000180,12270,응암1동주민센터,0,6,0,0,0,0,0,0,0,0,12,27,56,21,59,42,99,66,63,81,52,69,31,57,58,58,38,98,17,64,19,100,21,145,34,93,32,70,23,46,7,37,7,27,3,38,3,19,20171103
7714,201710,111000047,12135,은평구청,3,5,0,0,0,0,0,0,0,0,18,97,30,160,97,443,121,474,126,342,48,180,57,154,78,170,98,164,68,106,70,163,87,225,53,236,86,172,68,98,47,67,37,52,30,46,43,29,20171103
7714,201710,111000291,12381,녹번역,0,34,0,0,0,0,0,0,0,0,0,231,2,415,1,1984,3,1924,3,1232,8,638,8,410,9,524,25,593,23,359,41,351,37,448,38,535,44,428,34,232,17,166,18,120,15,126,11,90,20171103
7714,201710,111000326,12421,녹번동대림JR아파트앞,5,1,0,0,0,0,0,0,0,0,30,2,13,6,70,2,84,33,59,16,48,16,37,26,50,39,31,51,39,50,47,46,51,67,54,51,33,72,41,58,15,49,9,46,9,39,11,28,20171103
7714,201710,111000273,12363,녹번역,111,0,0,0,0,0,0,0,0,0,89,7,155,6,292,28,572,61,460,43,197,31,212,24,225,21,307,21,389,22,417,22,582,23,910,21,1076,21,1545,38,777,17,719,14,877,16,572,10,20171103
7714,201710,111000038,12126,은평구청,12,1,0,0,0,0,0,0,0,0,26,6,33,6,155,34,80,89,57,42,46,30,79,30,73,22,89,20,128,32,144,44,153,50,196,59,180,49,217,92,170,37,125,24,134,16,64,17,20171103
7714,201710,111000171,12261,응암1동주민센터,9,16,0,0,0,0,0,0,0,0,24,3,32,21,351,31,102,54,97,84,52,38,46,39,55,58,87,51,82,113,76,89,122,130,86,208,97,182,87,280,79,172,38,141,99,193,30,126,20171103
7714,201710,111000944,12477,녹번역센트레빌아파트,3,20,0,0,0,0,0,0,0,0,10,17,17,21,108,17,67,41,49,14,35,16,38,34,41,32,35,40,39,63,37,71,48,96,36,112,35,130,30,242,16,108,18,143,12,169,4,100,20171103
7714,201710,111000172,12262,영락중학교입구,2,23,0,0,0,0,0,0,0,0,32,29,49,34,143,42,99,100,66,42,46,37,52,31,43,31,48,38,50,72,90,72,72,101,62,112,50,134,27,202,20,154,20,116,9,172,20,90,20171103
7714,201710,111000173,12263,시립은평병원,6,81,0,0,0,0,0,0,0,0,41,26,52,74,46,54,105,174,62,91,49,50,58,68,47,78,66,106,61,120,69,122,141,164,74,213,53,227,31,378,29,259,23,165,20,214,16,157,20171103
7714,201710,111000174,12264,응암초교.백련산힐스테이트4차,1,33,0,0,0,0,0,0,0,0,17,5,70,29,181,48,97,74,72,52,69,32,69,46,64,51,59,57,49,60,54,121,65,111,58,154,39,254,37,321,13,168,30,110,21,154,12,105,20171103
7714,201710,111000175,12265,충암고교앞.대주피오레아파트,3,20,0,0,0,0,0,0,0,0,5,5,6,30,33,264,15,265,18,242,11,87,9,76,10,71,13,101,14,76,19,92,28,104,38,199,22,150,11,189,9,106,4,86,11,90,5,86,20171103
7714,201710,111000067,12155,응암초등학교,4,11,0,0,0,0,0,0,0,0,42,19,58,13,182,9,177,40,138,74,67,41,53,32,41,41,44,41,57,43,65,54,108,84,77,93,58,111,63,115,37,75,22,51,13,45,3,34,20171103
7714,201710,111000068,12156,은평문화예술정보학교,1,8,0,0,0,0,0,0,0,0,39,0,29,6,115,2,130,26,73,36,52,25,45,29,42,33,58,26,52,21,47,46,78,55,66,56,45,76,35,40,11,24,28,14,6,15,7,10,20171103
7714,201710,111000069,12157,응암오거리,5,16,0,0,0,0,0,0,0,0,5,6,16,22,54,90,43,60,64,55,29,33,30,30,34,37,26,51,37,38,31,43,39,71,37,49,30,41,31,30,22,31,15,30,15,22,10,16,20171103
7714,201710,111000081,12169,새절역.숭실고입구,13,7,0,0,0,0,0,0,0,0,31,30,28,160,43,501,54,422,63,298,28,175,28,159,27,138,30,160,32,176,25,137,67,224,50,216,64,182,61,129,17,63,57,77,20,53,33,33,20171103
7714,201710,111000082,12170,와산교,6,6,0,0,0,0,0,0,0,0,31,4,39,3,73,47,52,26,60,8,33,16,29,7,27,8,32,10,36,13,29,22,35,13,39,27,42,42,29,22,19,10,29,11,19,5,22,12,20171103
7714,201710,111000328,12423,연서중학교입구,2,4,0,0,0,0,0,0,0,0,11,11,8,10,25,58,38,72,22,18,20,22,12,14,12,11,14,24,8,17,10,14,22,26,14,15,23,15,7,9,5,12,7,3,8,8,3,6,20171103
7714,201710,111000274,12364,증산역.증산동주민센터,14,4,0,0,0,0,0,0,0,0,13,11,52,30,37,74,93,77,116,79,42,41,53,46,63,46,51,43,43,53,37,49,68,78,67,60,80,61,74,59,49,34,42,30,58,26,33,10,20171103
7714,201710,111000084,12172,증산중학교입구,6,11,0,0,0,0,0,0,0,0,17,2,16,10,21,73,37,150,28,44,23,24,15,24,27,15,32,36,21,24,38,23,66,31,51,41,53,42,36,36,20,24,25,15,24,25,18,15,20171103
7714,201710,111000220,12310,디지털미디어시티역,2,26,0,0,0,0,0,0,0,0,12,78,2,81,6,110,2,160,1,157,2,98,5,101,5,98,3,92,1,82,6,102,6,183,4,118,11,135,8,109,2,70,3,65,5,84,5,67,20171103
7714,201710,111000006,12006,수색역앞,0,8,0,0,0,0,0,0,0,0,43,30,48,61,3,36,3,93,5,108,10,44,7,32,7,67,4,59,6,30,7,55,4,97,2,84,5,70,7,62,2,36,3,53,0,38,3,20,20171103
7714,201710,111000004,12004,수색교,0,10,0,0,0,0,0,0,0,0,0,7,14,19,1,27,1,33,1,17,0,11,0,11,0,8,0,12,0,13,1,24,2,22,0,28,0,22,1,23,1,8,0,20,0,11,0,11,20171103
7714,201710,111000002,12002,덕은교.은평차고지앞,0,1,0,0,0,0,0,0,0,0,0,6,0,13,0,6,1,10,0,7,0,12,0,3,0,6,0,5,0,8,0,16,0,6,0,5,0,7,0,8,0,2,0,2,0,3,0,4,20171103
7714,201710,999033574,~,은평공영차고지(가상),0,0,0,0,0,0,0,0,0,0,0,15,0,163,0,4,0,8,0,2,0,2,0,2,0,2,0,2,0,4,0,4,0,5,0,2,0,2,0,2,0,0,0,2,0,2,0,1,20171103
7714,201709,111000171,12261,응암1동주민센터,11,47,0,0,0,0,0,0,0,0,28,3,52,26,665,39,184,104,176,131,73,57,92,66,95,47,139,115,129,133,151,152,148,180,128,285,183,284,129,448,135,294,69,270,84,258,58,180,20171003
7714,201709,111000944,12477,녹번역센트레빌아파트,2,46,0,0,0,0,0,0,0,0,23,29,34,33,176,28,121,57,51,25,51,19,68,34,39,37,33,62,26,78,41,116,68,143,70,182,53,238,60,395,37,205,24,247,16,272,11,164,20171003
7714,201709,111000172,12262,영락중학교입구,4,52,0,0,0,0,0,0,0,0,50,33,92,49,263,70,212,197,108,57,71,43,52,27,63,49,55,73,106,87,63,105,127,124,69,188,63,200,32,330,37,172,20,185,21,237,20,158,20171003
7714,201709,111000173,12263,시립은평병원,21,131,0,0,0,0,0,0,0,0,65,17,78,96,93,82,198,293,81,182,81,105,72,83,60,77,58,138,89,120,100,177,180,212,123,253,71,323,56,535,55,321,47,256,28,253,18,197,20171003
7714,201709,111000174,12264,응암초교.백련산힐스테이트4차,2,49,0,0,0,0,0,0,0,0,16,7,110,48,205,59,109,116,60,105,56,58,34,46,54,67,57,75,40,95,55,140,85,114,62,177,59,299,42,496,12,259,26,181,20,184,9,133,20171003
7714,201709,111000175,12265,충암고교앞.대주피오레아파트,4,37,0,0,0,0,0,0,0,0,3,7,31,59,50,473,27,442,27,412,18,152,14,116,17,98,16,147,19,127,25,127,42,130,56,268,33,274,18,333,29,174,10,161,3,127,5,99,20171003
7714,201709,111000942,12475,응암초교.백련산힐스테이트 3차,1,15,0,0,0,0,0,0,0,0,3,3,36,11,77,25,36,36,11,17,9,18,15,11,11,14,12,20,6,23,16,21,15,27,28,53,13,78,7,89,2,58,8,40,3,38,3,26,20171003
7714,201709,111000067,12155,응암초등학교,3,27,0,0,0,0,0,0,0,0,129,28,121,21,421,22,320,99,220,80,66,58,61,51,72,61,71,44,74,81,105,63,218,112,177,111,113,175,60,193,51,131,45,99,27,63,17,48,20171003
7714,201709,111000068,12156,은평문화예술정보학교,0,6,0,0,0,0,0,0,0,0,59,2,64,9,269,19,191,44,117,49,68,59,42,43,86,50,73,28,81,62,79,46,169,103,144,71,76,112,53,79,36,50,30,32,10,28,13,11,20171003
7714,201709,111000069,12157,응암오거리,5,11,0,0,0,0,0,0,0,0,27,12,34,50,82,187,83,100,67,76,43,48,25,33,49,44,34,57,36,63,55,59,52,111,62,118,62,67,49,48,28,48,51,44,26,35,13,18,20171003
7714,201709,111000081,12169,새절역.숭실고입구,22,14,0,0,0,0,0,0,0,0,19,70,70,311,60,942,105,727,76,419,28,174,17,193,41,210,51,167,64,219,53,172,72,386,64,366,86,298,84,165,53,134,53,104,54,77,41,58,20171003
7714,201709,111000082,12170,와산교,9,4,0,0,0,0,0,0,0,0,38,3,72,3,144,52,101,69,93,20,40,17,37,11,27,15,49,13,37,19,30,30,41,27,56,24,56,45,46,36,44,18,24,24,28,13,33,18,20171003
7714,201709,111000328,12423,연서중학교입구,4,4,0,0,0,0,0,0,0,0,12,13,20,25,39,124,88,127,32,28,14,16,18,14,18,13,27,20,15,15,19,23,33,42,25,22,34,47,13,21,3,20,9,15,5,12,3,8,20171003
7714,201709,111000274,12364,증산역.증산동주민센터,18,8,0,0,0,0,0,0,0,0,32,6,96,52,50,126,178,185,160,103,83,54,50,45,51,48,70,78,53,70,81,84,87,119,88,103,100,93,111,88,60,56,65,50,77,42,55,27,20171003
7714,201709,111000084,12172,증산중학교입구,9,12,0,0,0,0,0,0,0,0,29,2,41,25,24,89,85,287,27,39,33,34,33,33,29,25,25,37,22,33,98,59,102,52,73,61,35,49,58,55,39,23,42,35,41,35,15,30,20171003
7714,201709,111000220,12310,디지털미디어시티역,2,45,0,0,0,0,0,0,0,0,8,106,13,160,1,192,2,298,2,264,5,138,4,94,3,132,3,136,4,89,4,172,9,214,9,244,11,175,8,160,4,104,6,89,9,81,4,65,20171003
7714,201709,111000006,12006,수색역앞,1,21,0,0,0,0,0,0,0,0,71,42,65,133,6,80,8,197,4,164,4,56,2,43,5,56,3,51,13,65,7,107,12,130,6,112,3,97,4,86,4,80,2,89,0,66,3,34,20171003
7714,201709,111000004,12004,수색교,1,11,0,0,0,0,0,0,0,0,1,8,6,42,0,32,1,43,1,25,0,15,1,9,0,11,0,5,0,20,0,26,1,37,1,37,1,31,3,28,1,18,0,18,0,17,0,7,20171003
7714,201709,111000002,12002,덕은교.은평차고지앞,0,2,0,0,0,0,0,0,0,0,0,11,1,32,0,4,3,12,0,5,0,9,0,2,0,10,0,5,0,10,0,8,0,15,0,20,0,8,0,11,0,10,0,4,0,7,0,4,20171003
7714,201709,999033574,~,은평공영차고지(가상),0,0,0,0,0,0,0,0,0,0,0,24,1,248,0,4,0,17,0,5,0,4,0,1,0,3,0,0,0,6,0,3,0,3,0,1,0,2,0,1,0,1,0,4,0,1,0,3,20171003
7714,201709,111000291,12381,녹번역,5,43,0,0,0,0,0,0,0,0,1,346,2,809,9,3224,15,3465,15,1890,9,863,14,516,15,700,32,665,24,402,41,518,50,759,45,818,61,632,64,386,41,282,27,211,28,160,2,174,20171003
7714,201709,111000326,12421,녹번동대림JR아파트앞,10,9,0,0,0,0,0,0,0,0,24,0,11,3,159,15,124,51,98,18,64,23,61,33,60,56,51,80,63,49,49,76,95,114,77,103,56,77,59,85,56,83,23,74,12,60,27,40,20171003
7714,201709,111000273,12363,녹번역,192,7,0,0,0,0,0,0,0,0,130,2,229,10,472,92,939,104,738,47,266,27,263,39,278,34,473,25,555,34,584,37,863,51,1142,41,1630,30,2590,71,1293,25,1173,33,1335,20,901,16,20171003
7714,201709,111000038,12126,은평구청,33,6,0,0,0,0,0,0,0,0,35,4,50,4,367,38,129,137,93,88,81,35,108,37,97,31,127,40,166,49,198,58,222,72,262,68,257,86,393,148,242,76,226,47,217,43,88,22,20171003
7714,201709,111000907,35331,은평공영차고지,0,0,0,0,0,0,0,0,0,0,30,19,25,12,44,34,61,55,25,21,16,8,30,26,12,1,13,0,14,0,14,0,55,0,100,0,21,1,33,0,12,0,24,15,10,7,11,10,20171003
7714,201709,111000001,12001,덕은교.은평차고지앞,0,0,0,0,0,0,0,0,0,0,12,0,7,0,34,0,69,0,15,0,19,0,18,0,16,1,19,0,33,0,21,0,15,1,20,3,29,0,16,0,11,0,4,0,5,0,9,0,20171003
7714,201709,111000003,12003,수색교,0,0,0,0,0,0,0,0,0,0,11,2,18,2,86,9,113,6,40,4,22,1,17,0,17,4,19,1,29,4,33,1,20,9,29,12,101,9,77,3,27,3,31,0,17,1,18,3,20171003
7714,201709,111000005,12005,수색역앞,0,0,0,0,0,0,0,0,0,0,28,6,56,10,75,16,184,35,88,17,57,10,58,11,68,13,72,10,52,22,70,18,84,23,81,47,155,26,89,17,61,8,45,5,32,3,34,8,20171003
7714,201709,111000007,12007,디지털미디어시티역,0,0,0,0,0,0,0,0,0,0,46,11,35,20,44,44,126,95,133,44,66,17,80,23,78,15,114,17,109,27,136,27,176,21,202,47,272,38,251,23,156,15,190,5,139,5,203,8,20171003
7714,201709,112000129,13212,증산교앞,0,0,0,0,0,0,0,0,0,0,3,3,6,4,32,5,22,5,27,2,13,5,11,8,9,11,13,0,12,7,21,12,12,16,14,9,21,16,9,14,9,12,8,4,14,17,12,6,20171003
7714,201709,111000085,12173,증산중학교입구,0,0,0,0,0,0,0,0,0,0,8,12,22,18,89,62,94,145,65,38,37,22,58,42,28,19,51,42,44,34,103,51,160,47,75,63,104,59,82,61,57,46,39,43,47,30,41,35,20171003
7714,201709,111000177,12267,백련산힐스테이트2차,3,34,0,0,0,0,0,0,0,0,91,9,210,47,564,36,501,37,223,33,93,32,75,28,57,31,59,45,38,51,83,47,63,64,76,60,61,87,37,160,30,84,8,66,11,83,8,56,20171003
7714,201709,111000178,12268,시립은평병원,10,59,0,0,0,0,0,0,0,0,228,12,386,64,1032,79,1114,121,557,75,382,81,332,69,291,72,280,141,215,130,266,134,331,190,323,160,265,208,181,278,159,170,114,104,96,133,65,101,20171003
7714,201709,111000179,12269,영락중학교입구,3,19,0,0,0,0,0,0,0,0,102,7,231,13,529,62,647,70,353,44,146,48,107,38,93,47,79,92,55,61,98,100,136,209,100,153,71,146,65,163,35,102,21,89,8,114,8,99,20171003
7714,201709,111000943,12476,녹번역센트레빌아파트,9,14,0,0,0,0,0,0,0,0,60,4,213,12,476,23,500,72,315,69,157,35,94,66,108,63,123,48,84,57,112,158,106,350,107,231,67,105,58,187,29,106,26,88,32,84,36,54,20171003
7714,201709,111000180,12270,응암1동주민센터,1,11,0,0,0,0,0,0,0,0,22,37,90,46,127,63,188,154,93,154,56,86,30,83,46,83,52,105,28,100,27,125,41,200,51,172,52,97,23,103,23,69,21,48,12,50,13,56,20171003
7714,201709,111000047,12135,은평구청,4,11,0,0,0,0,0,0,0,0,10,150,81,264,185,780,191,912,175,538,82,286,102,198,112,217,128,243,72,155,95,247,112,409,118,360,164,242,79,149,61,113,46,94,29,76,71,56,20171003
7714,201709,111000086,12174,증산역.증산동주민센터,0,0,0,0,0,0,0,0,0,0,29,18,36,24,84,43,64,84,54,60,44,32,30,24,54,42,65,36,46,41,87,57,155,75,142,96,145,70,178,93,103,64,94,47,102,34,89,60,20171003
7714,201709,111000327,12422,연서중학교입구,0,0,0,0,0,0,0,0,0,0,0,6,0,6,15,12,26,23,7,20,5,13,13,22,15,19,13,10,14,16,102,16,95,20,19,33,14,36,27,60,14,34,16,24,13,23,12,42,20171003
7714,201709,111000087,12175,와산교,0,0,0,0,0,0,0,0,0,0,30,11,8,10,34,22,68,49,21,15,19,20,14,14,31,22,21,21,16,25,30,33,37,43,31,42,42,43,16,76,23,37,18,32,27,24,36,33,20171003
7714,201709,111000088,12176,새절역.숭실고입구,0,0,0,0,0,0,0,0,0,0,24,14,72,13,164,25,310,79,249,47,103,34,101,23,151,50,231,38,241,31,381,44,529,55,602,92,902,78,1148,88,673,43,459,65,634,40,738,48,20171003
7714,201709,111000074,12162,응암오거리,0,0,0,0,0,0,0,0,0,0,12,12,4,17,116,22,91,62,73,41,44,29,27,28,45,36,62,49,81,30,72,50,103,82,73,74,96,130,91,138,84,73,45,47,60,38,84,56,20171003
7714,201709,111000075,12163,은평문화예술정보학교,0,4,0,0,0,0,0,0,0,0,10,9,34,20,25,50,23,167,35,56,85,53,113,42,133,56,146,51,144,59,191,89,237,112,156,126,193,163,137,190,59,96,45,56,41,96,29,129,20171003
7714,201709,111000076,12164,응암초등학교,0,8,0,0,0,0,0,0,0,0,10,5,35,4,143,165,161,120,72,69,35,33,38,36,52,38,52,42,89,60,58,73,73,88,80,82,106,107,51,120,29,91,16,46,19,117,19,160,20171003
7714,201709,111000176,12266,충암고교앞.대주피오레아파트,9,54,0,0,0,0,0,0,0,0,34,7,168,15,646,48,572,118,283,153,129,54,101,78,170,72,141,74,183,159,305,157,627,175,371,196,208,289,131,306,135,180,106,143,137,168,62,168,20171003
7714,201709,111000940,12473,백련산힐스테이트3차,3,27,0,0,0,0,0,0,0,0,40,0,193,19,802,33,520,22,272,84,113,27,105,39,113,29,110,77,92,83,105,71,141,110,140,115,123,231,78,368,71,206,64,123,44,189,43,117,20171003
7714,201708,111000944,12477,녹번역센트레빌아파트,3,28,0,0,0,0,0,0,0,0,20,28,58,46,143,40,132,44,60,37,58,46,54,55,36,44,38,60,38,73,59,98,83,131,62,198,59,217,44,433,40,283,22,214,33,266,5,164,20170903
7714,201708,111000172,12262,영락중학교입구,2,47,0,0,0,0,0,0,0,0,46,34,82,50,293,55,178,113,95,69,61,31,70,48,80,31,68,85,64,81,85,77,92,149,68,182,96,202,42,278,50,231,23,191,27,256,25,141,20170903
7714,201708,111000173,12263,시립은평병원,24,65,0,0,0,0,0,0,0,0,76,17,69,76,79,68,185,204,99,146,84,74,62,42,70,47,69,153,74,100,99,89,178,149,105,195,94,215,64,382,56,245,46,197,27,177,38,164,20170903
7714,201708,111000174,12264,백련산힐스테이트2차,1,31,0,0,0,0,0,0,0,0,3,1,11,17,48,21,23,57,5,33,16,13,5,25,6,27,8,36,8,45,7,52,12,63,16,95,17,116,4,203,12,136,1,82,3,120,1,68,20170903
7714,201708,111000942,12475,응암초교.백련산힐스테이트 3차,6,38,0,0,0,0,0,0,0,0,14,13,91,30,196,71,146,114,71,72,58,48,45,50,63,58,43,73,28,66,55,83,72,123,58,161,52,285,38,360,17,201,35,169,6,135,17,99,20170903
7714,201708,111000175,12265,충암고교앞.대주피오레아파트,3,25,0,0,0,0,0,0,0,0,13,15,15,55,55,378,19,261,24,163,20,88,16,68,24,67,17,76,19,72,23,111,16,112,30,177,45,231,33,270,18,169,12,164,10,120,2,93,20170903
7714,201708,111000067,12155,응암초등학교,7,19,0,0,0,0,0,0,0,0,119,30,133,5,294,18,355,82,182,78,88,66,49,51,89,46,42,37,85,74,82,60,152,112,123,137,109,180,87,167,76,117,35,91,23,72,8,43,20170903
7714,201708,111000068,12156,은평문화예술정보학교,3,5,0,0,0,0,0,0,0,0,52,5,52,22,162,11,233,32,142,51,69,52,53,45,92,47,55,37,47,51,75,55,106,83,133,108,70,109,62,104,48,41,32,46,18,21,5,27,20170903
7714,201708,111000069,12157,응암오거리,5,9,0,0,0,0,0,0,0,0,19,19,56,35,75,106,98,147,81,87,48,50,38,37,40,66,33,49,45,60,41,77,54,84,65,95,40,83,50,52,38,58,34,44,19,33,10,24,20170903
7714,201708,111000081,12169,새절역.숭실고입구,7,18,0,0,0,0,0,0,0,0,35,64,68,284,74,846,110,780,90,387,44,203,34,189,54,238,51,171,46,193,56,206,69,323,56,298,73,279,71,185,49,170,57,90,60,69,39,53,20170903
7714,201708,111000082,12170,와산교,10,1,0,0,0,0,0,0,0,0,35,1,66,6,121,51,112,32,85,22,36,23,53,12,28,12,62,16,49,15,48,21,59,29,47,38,54,31,47,34,36,20,25,17,25,22,23,20,20170903
7714,201708,111000328,12423,연서중학교입구,2,0,0,0,0,0,0,0,0,0,20,9,13,19,60,85,60,106,36,42,13,22,15,19,25,20,20,22,9,25,20,15,32,19,26,26,31,27,14,16,5,17,8,17,12,14,6,6,20170903
7714,201708,111000274,12364,증산역.증산동주민센터,16,8,0,0,0,0,0,0,0,0,19,7,92,49,70,99,138,141,142,130,78,64,58,76,66,69,69,78,70,82,71,85,79,109,72,87,112,122,112,95,75,74,61,47,82,48,33,23,20170903
7714,201708,111000084,12172,증산중학교입구,7,8,0,0,0,0,0,0,0,0,37,5,33,28,40,54,87,154,36,52,29,34,29,30,19,29,42,40,22,43,56,46,80,57,42,47,39,60,51,44,22,36,35,30,29,23,18,18,20170903
7714,201708,111000220,12310,디지털미디어시티역,3,58,0,0,0,0,0,0,0,0,10,123,7,146,1,186,4,309,4,233,7,135,2,123,3,120,6,132,4,105,15,122,5,206,6,179,8,160,10,145,2,108,4,89,1,105,10,71,20170903
