노선번호,"?""사용년월""",표준버스정류장ID,버스정류장ARS번호,역명,00시승차총승객수,00시하차총승객수,1시승차총승객수,1시하차총승객수,2시승차총승객수,2시하차총승객수,3시승차총승객수,3시하차총승객수,4시승차총승객수,4시하차총승객수,5시승차총승객수,5시하차총승객수,6시승차총승객수,6시하차총승객수,7시승차총승객수,7시하차총승객수,8시승차총승객수,8시하차총승객수,9시승차총승객수,9시하차총승객수,10시승차총승객수,10시하차총승객수,11시승차총승객수,11시하차총승객수,12시승차총승객수,12시하차총승객수,13시승차총승객수,13시하차총승객수,14시승차총승객수,14시하차총승객수,15시승차총승객수,15시하차총승객수,16시승차총승객수,16시하차총승객수,17시승차총승객수,17시하차총승객수,18시승차총승객수,18시하차총승객수,19시승차총승객수,19시하차총승객수,20시승차총승객수,20시하차총승객수,21시승차총승객수,21시하차총승객수,22시승차총승객수,22시하차총승객수,23시승차총승객수,23시하차총승객수,등록일자
6641,201512,115000634,16014,송정역,6,671,0,0,0,0,0,0,0,0,2,205,6,506,3,1420,2,1611,3,1196,3,977,6,797,1,556,1,526,4,432,1,361,3,415,7,596,7,606,3,394,5,276,4,276,5,259,8,191,20160108
6641,201512,115000633,16015,송정역,17,9,0,0,0,0,0,0,0,0,69,2,29,6,58,15,51,29,38,25,28,25,33,35,50,34,46,29,52,25,45,33,49,18,56,29,41,27,43,24,52,14,41,11,45,18,36,16,20160108
6641,201512,115000617,16451,롯데몰.김포공항,17,2,0,0,0,0,0,0,0,0,2,13,2,10,5,24,5,22,6,32,15,29,18,44,26,48,27,61,59,52,77,43,71,42,64,44,72,35,84,30,56,14,36,10,47,7,17,4,20160108
6641,201512,115000282,16391,김포공항국제선,6,2,0,0,0,0,0,0,0,0,7,56,30,45,14,90,51,84,50,33,26,52,28,39,28,51,38,45,47,38,70,32,87,28,81,51,141,18,146,36,88,27,66,18,86,14,69,5,20160108
6641,201512,115000298,16411,한국공항공사,4,2,0,0,0,0,0,0,0,0,0,21,1,31,0,19,3,38,4,50,3,36,5,48,6,16,6,34,1,19,4,25,5,18,3,14,11,18,4,12,2,6,1,12,3,9,11,3,20160108
6641,201512,115000281,16390,김포공항국내선,13,1,0,0,0,0,0,0,0,0,29,43,44,45,50,33,53,25,54,29,59,37,37,34,42,50,69,27,74,39,87,17,80,12,132,22,165,20,184,19,161,17,128,9,136,4,78,6,20160108
6641,201512,115000069,16166,방화동도시개발11단지,0,9,0,0,0,0,0,0,0,0,6,2,6,6,6,8,31,16,19,12,5,10,7,9,32,9,8,14,8,25,21,28,34,18,14,36,15,38,6,39,3,22,8,26,9,33,2,38,20160108
6641,201512,115000190,16287,개화산역,17,21,0,0,0,0,0,0,0,0,0,2,11,8,27,20,88,68,60,50,51,37,27,39,32,37,38,28,28,31,55,62,54,81,49,67,54,99,75,88,44,56,39,45,49,68,32,41,20160108
6641,201512,115000188,16285,방화사거리,2,27,0,1,0,0,0,0,0,0,4,3,4,27,17,24,16,59,13,38,6,26,14,19,8,41,12,50,7,41,9,52,5,56,12,89,18,60,11,99,8,52,9,43,12,53,1,44,20160108
6641,201512,115000032,16128,한서고등학교.보람아파트,1,14,0,1,0,0,0,0,0,0,1,1,2,12,2,20,1,28,1,19,5,25,1,20,4,34,3,25,6,20,1,31,0,45,3,45,3,53,8,77,0,57,4,29,1,35,1,44,20160108
