노선번호,"?""사용년월""",표준버스정류장ID,버스정류장ARS번호,역명,00시승차총승객수,00시하차총승객수,1시승차총승객수,1시하차총승객수,2시승차총승객수,2시하차총승객수,3시승차총승객수,3시하차총승객수,4시승차총승객수,4시하차총승객수,5시승차총승객수,5시하차총승객수,6시승차총승객수,6시하차총승객수,7시승차총승객수,7시하차총승객수,8시승차총승객수,8시하차총승객수,9시승차총승객수,9시하차총승객수,10시승차총승객수,10시하차총승객수,11시승차총승객수,11시하차총승객수,12시승차총승객수,12시하차총승객수,13시승차총승객수,13시하차총승객수,14시승차총승객수,14시하차총승객수,15시승차총승객수,15시하차총승객수,16시승차총승객수,16시하차총승객수,17시승차총승객수,17시하차총승객수,18시승차총승객수,18시하차총승객수,19시승차총승객수,19시하차총승객수,20시승차총승객수,20시하차총승객수,21시승차총승객수,21시하차총승객수,22시승차총승객수,22시하차총승객수,23시승차총승객수,23시하차총승객수,등록일자
7733,201710,111001112,12469,진관공영차고지,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,1,0,4,0,7,2,3,0,5,0,2,0,10,0,2,1,9,1,23,0,1,0,2,0,11,1,1,1,0,0,20171103
7733,201710,111000010,12010,은평뉴타운10단지,0,0,0,0,0,0,0,0,1,0,0,0,11,0,14,2,4,0,5,0,10,0,4,1,4,0,4,0,2,1,4,2,6,1,3,1,7,3,2,0,0,0,0,0,0,0,0,0,20171103
7733,201710,111000012,12012,구파발역입구,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,3,0,1,0,1,2,3,3,0,5,2,2,0,5,0,5,3,1,3,11,5,2,4,0,0,0,0,1,0,0,0,0,0,20171103
7733,201710,111000025,12111,구파발역2번출구,0,0,0,0,0,0,0,0,80,0,99,0,81,9,189,13,127,6,117,6,143,9,202,11,179,3,265,8,261,6,223,10,374,11,412,11,371,13,319,7,279,5,201,9,225,2,80,0,20171103
7733,201710,111000009,12009,은평뉴타운10단지,0,0,0,0,0,0,0,0,19,0,35,2,22,0,31,2,55,7,33,1,29,6,41,5,49,5,45,5,66,7,44,10,74,6,77,8,45,9,39,8,36,5,17,2,20,6,5,0,20171103
7733,201710,218000220,35159,한국지역난방공사,0,0,0,0,0,0,0,0,7,0,10,1,3,2,8,2,16,14,6,6,4,9,12,12,9,13,7,11,10,10,27,8,27,6,48,17,81,11,63,7,31,4,11,2,8,2,3,0,20171103
7733,201710,218001268,35168,농협하나로마트,0,0,0,0,0,0,0,0,12,5,28,19,5,7,12,6,17,21,14,39,20,37,51,61,73,90,126,78,240,77,334,74,412,58,415,56,461,32,477,42,368,23,363,9,435,11,73,1,20171103
7733,201710,218000284,35120,삼송역,0,0,0,0,0,0,0,0,39,9,47,62,61,9,115,6,290,13,105,10,69,11,58,16,114,28,116,35,105,35,108,50,124,79,154,68,194,81,170,64,102,73,69,44,114,61,26,10,20171103
7733,201710,218000274,35121,세수동,0,0,0,0,0,0,0,0,19,1,3,1,3,1,23,0,26,4,20,5,12,6,27,6,24,6,28,8,19,10,13,16,32,11,20,18,18,18,19,23,20,13,18,4,7,4,4,3,20171103
7733,201710,218000273,35117,명현학교,0,0,0,0,0,0,0,0,21,5,8,5,27,6,38,4,100,0,53,2,39,3,32,7,38,6,33,8,28,9,25,9,21,9,32,24,24,24,19,28,15,21,15,13,8,24,2,7,20171103
7733,201710,218000272,35037,농협대입구,0,0,0,0,0,0,0,0,69,16,86,5,102,6,191,3,269,8,100,5,69,10,94,10,77,16,109,18,64,31,91,24,70,46,67,35,72,78,42,55,24,39,26,42,11,49,9,8,20171103
7733,201710,218000543,35033,달걀부리마을,0,0,0,0,0,0,0,0,10,9,22,20,14,2,55,4,77,12,26,9,19,5,20,11,29,2,18,19,20,32,17,11,17,13,31,33,24,42,6,22,13,28,17,17,21,13,4,8,20171103
7733,201710,111001114,14363,MBC,0,0,0,0,0,0,0,0,0,6,0,15,0,48,5,63,10,220,13,159,5,73,19,50,29,37,34,39,35,44,52,34,33,53,70,71,131,75,42,39,47,38,23,33,12,29,5,16,20171103
7733,201710,113000452,14357,SBS.YTN,0,0,0,0,0,0,0,0,0,10,1,52,2,28,11,72,3,140,19,105,5,26,11,40,11,29,26,39,32,18,14,36,26,48,25,72,78,65,41,74,20,43,26,39,12,42,1,36,20171103
7733,201710,113000028,14118,월드컵파크2단지.에스플렉스센터,0,0,0,0,0,0,0,0,8,18,18,34,13,35,16,108,25,157,40,114,16,38,30,53,25,19,32,58,41,32,72,42,52,39,103,31,193,45,147,73,71,33,39,27,47,29,29,16,20171103
7733,201710,218000687,35553,단독주택단지,0,0,0,0,0,0,0,0,12,0,40,11,38,16,83,5,90,10,56,4,49,4,32,8,38,14,39,28,33,23,33,28,35,32,34,43,55,43,18,34,23,23,24,22,18,22,10,8,20171103
7733,201710,218000689,35558,도래울마을1단지,0,0,0,0,0,0,0,0,35,13,84,13,101,24,207,22,214,85,144,32,112,39,82,44,116,44,92,69,83,87,66,102,74,104,75,140,48,135,20,129,39,153,33,104,21,92,1,43,20171103
7733,201710,218000693,35560,도래울마을2.3단지,0,0,0,0,0,0,0,0,78,7,195,15,305,19,748,64,395,105,286,82,222,69,212,65,209,67,214,83,152,108,163,137,109,155,152,176,136,208,106,173,90,188,63,176,77,172,45,69,20171103
7733,201710,218000681,35562,도래울마을5.6단지,0,0,0,0,0,0,0,0,43,5,93,14,261,26,363,81,403,111,248,60,220,69,219,86,200,77,213,80,246,96,228,127,348,133,610,148,332,103,255,114,169,79,195,75,156,66,74,31,20171103
7733,201710,218000145,35632,서정마을(중),0,0,0,0,0,0,0,0,93,71,63,121,34,115,34,133,103,261,72,179,59,79,73,131,66,128,51,136,36,124,36,142,46,170,57,314,35,278,20,245,29,171,25,199,16,224,5,130,20171103
7733,201710,218000144,35631,화도교(중),0,0,0,0,0,0,0,0,4,2,20,50,4,29,5,101,2,57,2,22,0,8,2,8,0,6,4,4,2,11,3,5,2,20,4,23,10,14,5,7,0,4,6,5,8,6,0,2,20171103
