노선번호,"?""사용년월""",표준버스정류장ID,버스정류장ARS번호,역명,00시승차총승객수,00시하차총승객수,1시승차총승객수,1시하차총승객수,2시승차총승객수,2시하차총승객수,3시승차총승객수,3시하차총승객수,4시승차총승객수,4시하차총승객수,5시승차총승객수,5시하차총승객수,6시승차총승객수,6시하차총승객수,7시승차총승객수,7시하차총승객수,8시승차총승객수,8시하차총승객수,9시승차총승객수,9시하차총승객수,10시승차총승객수,10시하차총승객수,11시승차총승객수,11시하차총승객수,12시승차총승객수,12시하차총승객수,13시승차총승객수,13시하차총승객수,14시승차총승객수,14시하차총승객수,15시승차총승객수,15시하차총승객수,16시승차총승객수,16시하차총승객수,17시승차총승객수,17시하차총승객수,18시승차총승객수,18시하차총승객수,19시승차총승객수,19시하차총승객수,20시승차총승객수,20시하차총승객수,21시승차총승객수,21시하차총승객수,22시승차총승객수,22시하차총승객수,23시승차총승객수,23시하차총승객수,등록일자
8337,201708,123000087,24176,삼전사회복지관,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,19,0,36,3,8,5,13,8,17,7,5,2,13,1,9,3,11,11,8,3,9,3,1,9,2,3,3,2,1,3,0,3,20170903
8337,201708,123000086,24175,삼전동쌍용하이츠빌라,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,23,0,20,0,11,1,8,1,7,1,6,1,7,0,4,0,10,1,7,0,1,0,1,0,4,0,2,0,2,0,2,0,20170903
8337,201708,123000085,24174,삼전동현대APT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,19,1,6,0,10,0,0,0,5,2,8,1,4,1,6,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,20170903
8337,201708,123000084,24173,잠실현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,36,0,20,4,23,3,18,1,9,4,15,1,4,1,11,1,8,1,2,0,5,0,0,0,3,0,5,0,1,1,0,0,20170903
8337,201708,123000083,24172,삼전삼밭나루공원입구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,22,3,17,1,7,4,14,1,3,2,0,1,6,2,8,0,2,1,4,0,8,0,3,0,1,0,4,0,8,1,1,0,20170903
8337,201708,123000060,24149,영동일고레이크팰리스앞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,10,2,7,1,1,3,5,1,4,2,4,0,5,0,5,3,2,0,2,1,4,1,0,1,0,0,1,1,2,0,0,0,20170903
8337,201708,123000058,24147,갤러리아팰리스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,30,4,21,5,15,1,8,1,8,4,7,1,7,3,6,0,11,1,3,1,4,1,5,1,3,0,6,1,5,0,0,20170903
8337,201708,123000057,24146,잠실역.롯데월드,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,133,4,108,2,36,4,44,4,33,4,28,4,23,4,44,13,27,3,10,7,23,6,11,8,6,5,13,9,10,3,3,20170903
8337,201708,123000061,24150,영동일고트리지움APT정문앞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,2,0,1,0,0,2,5,0,1,0,0,1,1,1,1,0,20170903
8337,201708,123000070,24159,영빌딩앞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2,1,6,1,6,1,5,1,1,2,0,0,0,0,0,0,0,0,20170903
8337,201708,123000077,24166,삼전사거리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,1,0,1,1,2,2,5,0,4,0,3,1,3,3,5,0,2,0,1,0,1,1,1,20170903
8337,201708,123000080,24169,송파구민회관구의회,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,1,1,0,4,0,2,0,2,2,0,0,0,0,3,2,5,3,4,3,1,2,2,3,0,1,1,0,1,1,2,3,20170903
8337,201708,123000088,24177,배명중고교,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,10,0,5,0,9,2,9,0,0,1,1,2,3,1,3,5,0,3,3,2,3,5,0,1,0,1,1,1,0,3,20170903
