107900001,3,31,0,0,0,0,0,0,0,0,8,1,55,24,111,20,181,25,103,29,73,47,62,50,56,63,57,70,48,82,39,124,37,158,36,165,30,176,29,190,22,165,22,161,11,190,7,133,
107900114,1,14,0,0,0,0,0,0,0,0,0,0,7,22,4,20,6,30,6,33,7,44,7,43,7,49,8,53,9,57,16,78,19,111,15,104,31,135,14,115,11,100,11,94,11,96,6,74,
107900010,0,1,0,0,0,0,0,0,0,0,1,0,63,2,167,7,224,16,159,12,108,7,76,5,69,5,74,4,51,4,49,6,46,5,44,6,43,5,34,5,22,4,14,3,9,3,5,2,
107900072,1,14,0,0,0,0,0,0,0,0,0,0,7,14,4,29,3,30,4,35,4,59,4,41,5,51,5,66,5,68,7,84,10,118,8,116,9,137,7,134,7,111,6,106,5,106,3,75,
107900041,0,0,0,0,0,0,0,0,0,0,0,0,9,1,13,4,13,10,9,5,7,4,6,4,6,4,7,6,5,5,5,4,4,3,4,3,5,4,7,4,8,2,4,1,1,1,1,1,
107900074,10,2,0,0,0,0,0,0,0,0,0,0,112,231,149,726,196,956,257,648,412,485,441,389,575,385,652,428,726,383,965,364,1215,359,1216,347,1421,332,1504,326,1280,260,1280,206,1248,131,969,70,
107900082,4,3,0,0,0,0,0,0,0,0,0,0,7,2,10,3,4,7,9,12,18,12,21,12,28,17,30,18,33,23,50,23,60,35,55,31,63,37,48,32,34,27,32,25,31,22,17,14,
107900077,1,1,0,0,0,0,0,0,0,0,1,0,86,2,253,4,319,9,243,10,166,5,118,2,116,3,120,3,107,3,96,4,82,3,81,5,68,4,61,6,55,3,38,2,27,4,10,3,
107900306,1,0,0,0,0,0,0,0,0,0,0,0,5,45,2,56,3,119,4,75,7,50,8,39,11,35,10,39,13,37,20,33,32,28,32,30,24,27,25,26,24,18,24,12,16,8,10,4,
107900115,8,13,0,0,0,0,0,0,0,0,0,0,3,10,3,12,1,15,2,26,2,40,3,34,4,36,4,43,3,46,5,59,5,66,7,71,6,83,7,80,9,69,6,86,4,79,4,58,
107900116,1,8,0,0,0,0,0,0,0,0,0,0,2,8,2,22,3,18,4,14,5,23,4,24,6,33,7,38,7,42,9,59,10,78,9,82,9,101,8,91,7,69,6,62,6,64,3,42,
107900021,0,0,0,0,0,0,0,0,0,0,0,0,14,1,58,2,65,6,57,4,27,3,24,6,22,2,28,2,31,1,21,2,16,2,18,3,15,2,13,2,8,1,5,1,3,1,2,1,
107900156,1,78,0,0,0,0,0,0,0,0,0,0,2,48,3,49,6,67,10,82,8,132,6,162,7,208,8,239,8,245,7,370,6,448,8,472,6,539,6,599,4,542,4,541,3,508,2,370,
107900285,4,3,0,0,0,0,0,0,0,0,0,0,7,2,12,3,14,5,5,8,6,10,7,13,8,13,9,18,10,21,15,24,20,33,20,32,24,32,24,34,19,27,18,25,16,21,8,12,
107900028,0,0,0,0,0,0,0,0,0,0,0,0,101,2,134,3,196,9,107,4,81,4,54,4,47,3,60,3,44,3,31,3,32,2,28,2,27,2,22,2,13,1,8,1,5,1,3,1,
107900061,1,1,0,0,0,0,0,0,0,0,0,0,6,78,5,19,6,38,8,29,11,25,14,17,17,15,17,18,20,14,37,13,52,15,51,13,59,12,37,11,25,7,27,5,28,4,13,2,
107900053,1,0,0,0,0,0,0,0,0,0,0,0,5,4,13,15,14,32,8,26,7,16,5,12,5,13,7,16,6,14,8,13,10,12,10,10,13,10,10,11,7,7,7,3,5,3,3,2,
