104900098,0,0,0,0,0,0,0,0,0,0,0,0,157,27,656,168,719,83,416,53,207,32,171,35,181,50,203,52,163,62,153,69,228,64,166,74,148,80,110,52,83,44,58,37,40,28,10,9,
104900100,0,0,0,0,0,0,0,0,0,0,0,0,141,51,172,104,667,292,361,213,228,191,222,195,269,235,329,279,363,292,429,340,470,385,584,430,864,459,855,385,597,305,626,297,611,263,378,120,
104900101,0,0,0,0,0,0,0,0,0,0,0,0,5,19,52,14,74,94,37,88,36,37,29,45,37,69,42,81,39,95,45,90,51,115,63,131,51,188,43,183,44,126,51,131,52,141,18,87,
104900102,0,0,0,0,0,0,0,0,0,0,0,0,16,52,33,74,143,134,61,76,41,87,51,90,48,117,44,133,47,153,54,190,103,234,66,271,56,349,37,377,41,297,28,273,38,274,10,159,
104900104,0,0,0,0,0,0,0,0,0,0,0,0,90,32,122,124,229,132,188,115,154,95,169,82,190,100,208,123,240,123,259,151,283,172,340,164,346,179,361,132,312,102,315,111,296,99,178,48,
104900105,0,0,0,0,0,0,0,0,0,0,0,0,11,233,15,526,40,608,32,428,30,314,26,300,27,329,28,347,35,332,38,355,41,367,43,422,32,406,23,272,20,196,17,175,19,180,6,57,
104900108,0,0,0,0,0,0,0,0,0,0,0,0,4,41,27,495,71,244,82,148,76,126,62,134,65,169,81,208,80,225,100,284,107,319,65,356,45,442,38,638,25,431,16,389,14,411,7,140,
104900109,0,0,0,0,0,0,0,0,0,0,1,0,53,86,182,250,201,271,120,189,107,171,130,212,165,247,157,257,150,286,167,332,161,381,161,575,162,857,112,455,109,284,85,343,59,289,12,93,
104900110,0,0,0,0,0,0,0,0,0,0,0,0,3,25,10,23,35,56,26,43,14,31,9,34,11,36,12,45,11,50,12,61,14,74,19,72,17,64,10,48,8,43,8,38,10,38,4,21,
104900111,0,0,0,0,0,0,0,0,0,0,0,0,115,32,325,59,1008,144,871,162,373,123,249,117,256,143,264,179,221,160,226,185,198,190,178,197,192,226,166,239,107,168,99,116,78,101,40,44,
104900118,0,0,0,0,0,0,0,0,0,0,0,0,3,11,12,23,73,104,65,51,51,35,31,40,31,55,34,69,35,89,56,105,53,112,47,114,48,126,50,117,28,92,16,84,24,104,6,54,
104900119,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,38,3,160,8,56,4,47,3,46,7,49,7,54,14,56,26,65,23,51,18,52,11,48,3,43,2,39,1,33,1,35,1,18,
104900126,0,0,0,0,0,0,0,0,0,0,0,0,2,4,14,8,14,39,14,22,15,22,22,23,30,35,28,37,24,48,30,53,37,65,40,69,39,70,41,64,40,49,20,45,41,54,7,25,
104900127,0,0,0,0,0,0,0,0,0,0,0,0,1,4,12,20,24,23,22,20,17,31,19,28,23,33,22,35,18,36,25,43,35,70,23,82,24,58,18,51,13,23,20,12,17,17,7,4,
104900002,0,0,0,0,0,0,0,0,0,0,0,0,29,152,121,397,223,477,183,297,114,167,79,160,82,178,99,188,92,165,114,180,84,188,75,207,76,215,56,141,43,87,25,84,25,73,10,21,
104000070,0,0,0,0,0,0,0,0,0,0,0,0,5,229,26,543,35,650,35,409,30,292,24,286,25,324,26,342,43,319,42,333,49,384,43,433,53,397,26,263,18,178,17,179,24,184,7,61,
104900006,0,0,0,0,0,0,0,0,0,0,0,0,193,25,689,159,918,96,431,89,238,88,227,80,243,83,223,88,226,117,216,117,213,101,255,120,267,156,157,104,99,79,80,65,68,42,16,13,
104900008,0,0,0,0,0,0,0,0,0,0,0,0,152,6,517,44,439,65,254,41,154,53,143,48,150,48,146,52,120,60,124,64,137,80,123,83,161,69,115,64,58,46,56,27,64,17,14,4,
104900010,0,0,0,0,0,0,0,0,0,0,0,0,62,8,147,17,134,41,115,49,87,62,72,59,98,64,103,64,120,83,115,93,102,97,101,94,71,74,44,58,31,37,21,22,16,15,4,4,
104900011,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,49,12,375,14,118,9,33,16,24,18,29,22,34,35,35,55,35,64,25,70,20,38,11,8,9,5,7,4,4,3,3,2,1,
104900012,0,0,0,0,0,0,0,0,0,0,0,0,77,5,398,54,793,174,376,49,238,37,228,34,264,29,304,36,320,34,325,30,329,32,286,29,271,25,186,14,132,8,94,3,49,3,17,1,
104900013,0,0,0,0,0,0,0,0,0,0,0,0,31,4,122,8,143,29,116,22,123,19,128,16,162,15,164,16,164,14,188,17,194,18,226,19,225,22,145,14,85,6,71,3,46,2,13,1,
104900015,0,0,0,0,0,0,0,0,0,0,0,0,26,1,177,6,148,9,110,8,99,9,80,9,92,11,102,11,101,10,102,9,100,11,111,13,165,10,97,6,87,5,62,4,50,2,13,1,
104900017,0,0,0,0,0,0,0,0,0,0,2,0,57,76,189,93,280,237,200,198,209,121,224,132,184,141,194,174,176,187,175,253,193,258,204,262,184,253,101,234,59,177,45,164,23,180,6,118,
104900018,0,0,0,0,0,0,0,0,0,0,0,0,2,42,8,65,10,226,12,169,11,146,10,142,9,139,9,153,10,172,11,206,14,252,14,277,12,293,9,268,5,218,3,252,5,273,1,124,
104900020,0,0,0,0,0,0,0,0,0,0,0,0,25,52,25,122,64,460,55,215,34,200,37,199,40,216,53,222,67,239,88,311,87,332,70,362,61,430,47,421,37,326,26,341,20,379,8,177,
104000286,0,0,0,0,0,0,0,0,0,0,0,0,231,15,749,88,876,91,515,81,407,86,406,106,420,131,492,129,494,147,498,172,524,176,585,216,701,204,525,136,354,94,332,112,344,125,114,37,
