110900083,0,0,0,0,0,0,0,0,0,0,13,5,146,41,239,64,272,72,252,73,194,59,184,71,206,81,185,81,181,73,184,73,219,86,221,88,196,78,172,52,99,49,85,47,102,36,31,10,
110900067,1,1,0,1,0,0,0,0,0,0,1,1,47,532,113,1158,400,1499,227,936,231,665,422,690,258,780,338,757,329,684,302,706,387,941,447,1123,663,1078,803,866,636,663,606,616,682,631,516,336,
110000181,1,1,1,0,0,0,0,0,0,0,0,0,234,30,637,57,603,142,303,123,158,99,156,137,161,169,153,159,130,166,110,202,150,264,182,270,163,255,90,221,73,167,61,148,68,188,47,90,
110000375,1,1,0,1,0,0,0,0,0,0,0,0,4,127,9,214,17,320,12,262,13,193,15,227,19,268,17,253,17,270,34,424,54,470,27,408,23,411,17,390,15,258,14,220,24,227,9,129,
110000244,5,9,1,1,1,0,0,0,0,0,0,0,45,53,91,163,287,271,149,418,123,203,136,159,143,200,165,245,144,223,180,220,228,232,224,257,184,314,112,300,98,236,124,180,106,186,67,106,
110900090,0,0,0,0,0,0,0,0,0,0,0,0,37,70,147,195,169,186,117,95,62,69,47,60,61,65,64,62,57,48,59,48,59,52,58,60,86,61,73,42,42,33,22,22,19,20,10,12,
110900091,0,1,0,1,0,0,0,0,0,0,0,0,2,12,6,25,6,67,3,35,3,30,3,38,3,52,4,59,4,57,5,66,3,83,4,86,6,89,7,101,3,82,1,77,2,86,1,57,
110900028,1,18,0,1,0,0,0,0,0,0,0,0,4,24,55,63,52,144,49,113,40,114,35,132,50,162,50,181,48,197,52,217,68,260,69,281,61,362,45,428,38,357,32,301,28,292,15,237,
110900093,1,0,1,0,0,0,0,0,0,0,1,1,87,63,229,118,296,166,217,207,204,135,308,128,348,152,293,158,274,168,389,181,620,217,651,180,517,169,397,138,323,92,294,88,365,65,138,34,
110900030,2,47,1,0,0,1,0,0,0,0,0,0,9,49,81,103,130,119,65,108,49,128,48,159,40,213,49,241,43,273,44,320,45,401,42,526,39,771,34,1152,21,810,20,739,19,730,14,557,
110000245,1,12,0,1,0,0,0,0,0,0,0,0,2,43,14,121,36,147,14,183,12,130,14,123,14,132,13,158,13,152,15,148,16,181,16,246,30,295,14,299,11,229,12,175,7,188,4,120,
