노선번호,"?""사용년월""",표준버스정류장ID,버스정류장ARS번호,역명,00시승차총승객수,00시하차총승객수,1시승차총승객수,1시하차총승객수,2시승차총승객수,2시하차총승객수,3시승차총승객수,3시하차총승객수,4시승차총승객수,4시하차총승객수,5시승차총승객수,5시하차총승객수,6시승차총승객수,6시하차총승객수,7시승차총승객수,7시하차총승객수,8시승차총승객수,8시하차총승객수,9시승차총승객수,9시하차총승객수,10시승차총승객수,10시하차총승객수,11시승차총승객수,11시하차총승객수,12시승차총승객수,12시하차총승객수,13시승차총승객수,13시하차총승객수,14시승차총승객수,14시하차총승객수,15시승차총승객수,15시하차총승객수,16시승차총승객수,16시하차총승객수,17시승차총승객수,17시하차총승객수,18시승차총승객수,18시하차총승객수,19시승차총승객수,19시하차총승객수,20시승차총승객수,20시하차총승객수,21시승차총승객수,21시하차총승객수,22시승차총승객수,22시하차총승객수,23시승차총승객수,23시하차총승객수,등록일자
8336,201708,123000165,24255,거여초등학교,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,5,3,0,0,4,4,0,5,3,2,3,2,4,4,1,0,1,1,5,1,1,1,3,0,1,2,0,2,20170903
8336,201708,123000163,24253,송파사회복지관,0,0,0,0,0,0,0,0,0,0,1,2,6,2,11,2,5,3,5,0,7,1,3,0,10,6,2,1,4,3,1,1,7,5,2,2,3,0,1,3,3,0,0,4,1,0,1,0,20170903
8336,201708,123000259,24350,송파배드민턴체육관,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,6,1,4,0,5,0,3,0,0,0,5,1,1,0,1,0,1,1,4,0,2,0,1,0,2,0,0,0,0,0,0,0,1,20170903
8336,201708,123000260,24351,문정시영.세영청마루아파트,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,20170903
8336,201708,123000263,24354,가락2동프라자아파트,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,2,0,1,0,4,1,2,0,3,0,3,0,2,1,1,0,2,1,4,0,3,1,0,0,2,1,2,1,1,0,1,0,20170903
8336,201708,123000264,24355,극동아파트,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,4,0,0,0,1,0,0,0,20170903
8336,201708,123000269,24360,성동구치소,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,20170903
8336,201708,123000270,24361,가락2동주민센터,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,1,0,0,5,0,0,0,0,1,0,2,1,1,1,1,1,0,0,0,0,2,0,0,20170903
8336,201708,123000310,24401,홍이공원,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,2,1,0,0,0,0,0,0,20170903
8336,201708,123000283,24374,가락동제일은행,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,12,0,1,0,0,1,1,0,1,1,3,0,3,1,0,0,4,0,0,1,4,2,0,1,1,0,2,0,0,0,0,2,20170903
