100100044
105000120,0,0,0,0,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,0,
105000118,0,0,0,0,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,0,
105000134,0,0,0,0,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,0,
105000132,0,0,0,0,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,0,
105000130,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,0,
105000480,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,0,
105000481,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,0,
105000483,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,0,
105000485,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,0,
100000367,0,0,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,
100000365,0,0,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,
100000112,0,0,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,
100000101,0,0,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,
100000099,0,0,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,
100000098,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,
100000097,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,
101000041,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,
101000032,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,
101000021,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,
101000014,0,0,0,0,0,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,
102000286,0,0,0,0,0,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,
102000031,0,0,0,0,0,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,
102000033,0,0,0,0,0,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,
102000035,0,0,0,0,0,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,
102000045,0,0,0,0,0,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,
102000047,0,0,0,0,0,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,
102000050,0,0,0,0,0,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,
102000052,0,0,0,0,0,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,
102000208,0,0,0,0,0,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,
102000206,0,0,0,0,0,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,
102000203,0,0,0,0,0,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,
118000053,0,0,0,0,0,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,
118000054,0,0,0,0,0,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,
118000056,0,0,0,0,0,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,
118000061,0,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,
118000065,0,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,
118000068,0,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,
118000071,0,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,
118000203,0,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,
118000007,0,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,
118000199,0,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,
102000204,0,0,0,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
102000205,0,0,0,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
102000207,0,0,0,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
102000053,1,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
102000051,1,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
102000049,1,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
102000048,1,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
102000297,1,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
102000046,1,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
102000136,1,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
102000034,1,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
102000032,1,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
102000030,2,0,0,0,0,0,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
101000013,2,0,0,0,0,0,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
101000006,2,0,0,0,0,0,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
101000027,2,0,0,0,0,0,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
101000114,2,0,0,0,0,0,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
101000043,2,0,0,0,0,0,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
101000040,3,0,0,0,0,0,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
100000091,3,0,0,0,0,0,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
100000087,3,0,0,0,0,0,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
100000085,3,0,0,0,0,0,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
100000082,3,0,0,0,0,0,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
100000120,3,0,0,0,0,0,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
100000137,4,0,0,0,0,0,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
100000366,4,0,0,0,0,0,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
105000486,4,0,0,0,0,0,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
105000484,4,0,0,0,0,0,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
105000482,5,0,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
105000488,5,0,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
105000131,5,0,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
105000133,5,0,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
105000135,5,0,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
105000119,5,0,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
105000121,5,0,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
105000106,5,0,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
105000109,6,0,0,0,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
105000139,6,0,0,0,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
105000141,6,0,0,0,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
105000143,6,0,0,0,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
105000144,6,0,0,0,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
105000146,6,0,0,0,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
105000550,6,0,0,0,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
105000150,6,0,0,0,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
106000029,6,0,0,0,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
106000028,6,1,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
106000145,6,1,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
106000150,6,1,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
106000470,6,1,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
106000082,6,1,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
106000080,6,1,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
106000078,6,1,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
106000077,6,1,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
106000074,6,1,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
106000072,6,2,0,0,0,0,0,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
106000002,6,2,0,0,0,0,0,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
106000435,6,2,0,0,0,0,0,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
106000432,6,2,0,0,0,0,0,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
106000430,6,2,0,0,0,0,0,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
106000229,6,2,0,0,0,0,0,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
106000232,6,2,0,0,0,0,0,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
106000234,6,3,0,0,0,0,0,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
106000236,6,3,0,0,0,0,0,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
106000237,6,3,0,0,0,0,0,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
106000239,6,3,0,0,0,0,0,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
106000454,6,3,0,0,0,0,0,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
106000241,6,3,0,0,0,0,0,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
106000467,6,3,0,0,0,0,0,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
100100300
114000395,0,0,0,0,0,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,0,
114000216,0,0,0,0,0,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,0,
114000126,0,0,0,0,0,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,1,
114000124,0,0,0,0,0,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,1,
114000123,0,0,0,0,0,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,1,
114000131,0,0,0,0,0,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,1,
114000093,0,0,0,0,0,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,1,
114000092,0,0,0,0,0,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,1,
114000091,0,0,0,0,0,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,1,
114000090,0,0,0,0,0,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,1,
114000166,0,0,0,0,0,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,1,
114000154,0,0,0,0,0,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,1,
114000152,0,0,0,0,0,4,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,1,
114000157,0,0,0,0,0,4,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,1,
114000155,0,0,0,0,0,4,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,2,
114000057,0,0,0,0,0,4,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,2,
114000001,0,0,0,0,0,3,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,2,
114000002,0,0,0,0,0,3,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,2,
114000003,0,0,0,0,0,3,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,2,
114000004,0,0,0,0,0,3,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,2,
114000005,0,0,0,0,0,3,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,2,
114000038,0,0,0,0,0,3,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,2,
114000040,0,0,0,0,0,3,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,2,
114000255,0,0,0,0,0,3,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,2,
114000046,0,0,0,0,0,3,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,3,
114000051,0,0,0,0,0,3,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,3,
114000052,0,0,0,0,0,2,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,3,
118000126,0,0,0,0,0,2,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,3,
118000127,0,0,0,0,0,2,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,3,
118000091,0,0,0,0,0,2,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,3,
118000087,0,0,0,0,0,2,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,3,
118000128,0,0,0,0,0,2,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,3,
118000125,0,0,0,0,0,2,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,3,
114000046,0,0,0,0,0,1,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,4,
114000051,0,0,0,0,0,1,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,
114000052,0,0,0,0,0,1,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,
114000048,0,0,0,0,0,1,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,
114000044,0,0,0,0,0,1,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,
114000040,0,0,0,0,0,1,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,
114000017,0,0,0,0,0,1,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,
114000042,0,0,0,0,0,1,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,
114000018,0,0,0,0,0,1,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,
114000252,0,0,0,0,0,1,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,
114000039,0,0,0,0,0,1,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,
114000014,0,0,0,0,0,0,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,
114000015,0,0,0,0,0,0,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,
114000016,1,0,0,0,0,0,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,
115000082,1,0,0,0,0,0,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,
114000181,1,0,0,0,0,0,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,
114000167,1,0,0,0,0,0,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,
114000156,1,0,0,0,0,0,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,
114000153,1,0,0,0,0,0,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,
114000133,1,0,0,0,0,0,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,
114000132,1,0,0,0,0,0,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,
114000082,1,0,0,0,0,0,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,
114000200,1,0,0,0,0,0,4,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,
114000201,2,0,0,0,0,0,4,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,
114000205,2,0,0,0,0,0,3,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,
114000257,2,0,0,0,0,0,3,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,
114000267,2,0,0,0,0,0,3,5,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,
111000013
229001097,0,0,0,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,0,
229000499,0,0,0,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,0,
229000534,0,0,0,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,0,
229000533,0,0,0,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,0,
229000532,0,0,0,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,0,
229000531,0,0,0,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,0,
229000530,0,0,0,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,0,
229000529,0,0,0,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,0,
229000528,0,0,0,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,0,
229000527,0,0,0,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,1,
229000496,0,0,0,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,1,
229000495,0,0,0,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,1,
229000494,0,0,0,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,1,
229000524,0,0,0,3,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,1,
229000523,0,0,0,3,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,1,
229001479,0,0,0,3,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,1,
229000522,0,0,0,2,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,2,
229000521,0,0,0,2,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,2,
218000165,0,0,0,2,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,2,
218000677,0,0,0,2,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,2,
218000164,0,0,0,2,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,2,
218000163,0,0,0,2,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,2,
218000530,0,0,0,2,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,2,
218000162,0,0,0,2,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,2,
218000161,0,0,0,2,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,2,
218000160,0,0,0,1,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,2,
218000159,0,0,0,1,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,3,
218000158,0,0,0,1,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,3,
218000157,0,0,0,1,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,3,
218000156,0,0,0,1,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,3,
218000155,0,0,0,1,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,
218000154,0,0,0,1,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,
218000153,0,0,0,1,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,
218000152,0,0,0,0,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,
218000151,0,0,0,0,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,
218000226,0,0,0,0,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,
218000653,0,0,0,0,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,
218000225,0,0,0,0,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,
218000224,1,0,0,0,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,
218000223,1,0,0,0,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,
218000222,1,0,0,0,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,
218000221,1,0,0,0,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,
111000010,1,0,0,0,3,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,
111001117,1,0,0,0,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,
111000009,2,0,0,0,2,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,
218000220,2,0,0,0,2,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,
218000219,2,0,0,0,2,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,
218000218,2,0,0,0,2,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,
218000217,2,0,0,0,2,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,
218000459,2,0,0,0,2,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,
218000652,2,0,0,0,2,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,
218000215,2,0,0,0,2,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,
218000214,3,0,0,0,1,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,
218000213,3,0,0,0,1,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,
218000212,3,0,0,0,1,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,
218000032,3,0,0,0,1,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,
218000031,3,0,0,0,1,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,
218000030,3,0,0,0,1,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,
218000725,3,0,0,0,1,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,
218000029,3,0,0,0,0,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,
218000028,4,0,0,0,0,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,
218000027,4,0,0,0,0,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,
