100900202,126.9896241881,37.5893682771
115900215,126.8578694267,37.5317564379
121000215,127.0382490678,37.4788695842
105000105,127.0567562793,37.5789599072
110000030,127.0789297074,37.6213648246
108000158,127.0276399057,37.6399850796
109900008,127.0184863118,37.6572678105
121900136,126.9929333382,37.474014966
105000080,127.0381236074,37.5754979592
121000240,127.051246323,37.4532833788
117000009,126.901519584,37.4525428711
122000195,127.0439167148,37.4999157996
221000182,127.1413983813,37.5875961211
100900205,127.0142449326,37.5726953027
116900142,126.8425569652,37.4917895706
100000082,127.000015303,37.5707775322
118900166,126.9217551142,37.5117500855
113000149,126.9404822325,37.5419774696
120900085,126.9574918969,37.4786817169
115900132,126.8243304775,37.5478390571
100000043,126.964027,37.592874
206000531,127.1143470155,37.3918577258
208000105,126.9172501251,37.4039294256
113900086,126.9242978526,37.5621764791
109900049,127.0514830676,37.6842353747
122000239,127.0585649939,37.4843138374
106000108,127.091856794,37.5792808003
108900244,127.0283726636,37.6171202001
108900091,127.0237586804,37.6256374879
218000719,126.8947193169,37.6453369701
104000078,127.1032465123,37.5456468995
213000173,126.86354524,37.4884126179
121000169,127.0003801054,37.477088934
218000601,126.8722086629,37.581969321
227000251,127.1862098507,37.5497197351
109900155,127.043579892,37.6786378562
112900215,126.9410155003,37.5951691921
106000156,127.0767673017,37.6015966955
109000013,127.0381546955,37.654566822
119000048,126.9779559316,37.4767129386
111000243,126.9060706532,37.5906212498
122000099,127.0561921762,37.5077793215
119900284,126.9479854148,37.5026597317
105000486,127.025086207,37.5760658645
115900192,126.8215935275,37.546929391
210000076,126.7601596452,37.4898527647
122000050,127.0306739119,37.520600723
113000087,126.946081,37.545988
110000136,127.069143198,37.6627402753
109900045,127.0361707269,37.677813788
116900082,126.8835387836,37.4923631107
121000123,127.0115250322,37.5027788588
213000201,126.8808350495,37.4463962765
112900023,126.9333143858,37.5872160739
121900028,127.0341231953,37.4653441226
120000422,126.913610632,37.4864383151
121900292,127.0419441469,37.4809808634
100900159,126.9658537057,37.5700201439
227000090,127.221584,37.519716
115000588,126.85581372,37.5548128892
105000160,127.0694143748,37.5689152374
219000694,126.7661509991,37.6941524497
109900009,127.0232457811,37.6488263838
101000023,126.9738534689,37.5587064564
102000136,126.9707703968,37.5422188451
123000097,127.1004835221,37.4989170846
111000274,126.9093903565,37.5837098984
104900045,127.0814700959,37.5625158662
108900093,127.0199193176,37.6410718819
120000051,126.9290720662,37.4866538126
106900025,127.0973350959,37.5891184315
124000341,127.1792290002,37.5595533554
101000132,127.0057824106,37.5476959596
124000363,127.1479034048,37.5361677525
107900253,127.0094185782,37.5936352264
116900188,126.8644864239,37.5005475437
121900093,127.0184906803,37.4895451993
118000227,126.8944209105,37.5166061185
102000146,126.9621576759,37.5416230489
103000099,127.0534348845,37.5393083838
110000016,127.0776753015,37.6184463828
112900206,126.9537559692,37.5896759664
124000075,127.1487206926,37.5582060427
110900004,127.0665129958,37.6667100577
218000621,126.8970142303,37.7215266924
109000027,127.0444622626,37.6741772696
106000084,127.0881349615,37.5800273088
110000043,127.0902982193,37.6235152922
111000092,126.9154610949,37.6061433571
229000719,126.7399377672,37.7749081348
213000184,126.8869572002,37.4498792606
113900146,126.9373214474,37.5473472077
107900132,127.0218264822,37.6065358061
209000143,126.9505926376,37.3675846483
210000081,126.76015157,37.4904850577
108900095,127.0378623074,37.6137607716
122000174,127.0439700509,37.503077193
121000276,127.0547349787,37.4594057181
111000038,126.9303993691,37.6013751858
100900026,126.9893434653,37.5826520181
109000228,127.041047463,37.6871747704
113900032,126.9290655164,37.5527582472
111000007,126.9004602615,37.5789770583
118900119,126.9062369586,37.4950574214
103000046,127.0200362207,37.5556045462
110000587,127.0722710016,37.6316781808
115900223,126.8462731809,37.533751143
116900025,126.8431461097,37.5022080081
115900211,126.8244352418,37.5506480922
122000351,127.0554936481,37.4743931749
114000061,126.8732622828,37.526181928
113900144,126.9239177624,37.5530035594
124000117,127.1338375193,37.5341715047
222001083,127.1453232436,37.6549431704
122000036,127.0427984888,37.5130305261
111900110,126.9197408237,37.6178988205
115900230,126.8580346098,37.5315192292
122000693,127.095298,37.472765
115900147,126.8521262525,37.5616577156
116900085,126.8509872935,37.5004435174
106000173,127.0935972044,37.6062581902
102000197,126.9547629377,37.5279691953
107900109,127.0096882943,37.5963751896
101000003,126.9725910246,37.5550390603
115000092,126.8442497004,37.5303689372
115900152,126.8477364148,37.5599111999
121900199,127.0320862499,37.4701258625
119900218,126.9354197083,37.4929555913
229000856,126.7174139871,37.7250240615
109000018,127.0324638992,37.6446634249
108900273,127.0247055174,37.630537192
107000073,127.0062568296,37.6135270031
100000084,126.9967737293,37.5705585727
114000001,126.8639640873,37.5307245731
117900161,126.9093192593,37.4507935899
226000156,126.9577987997,37.3242614249
218000242,126.9552771617,37.6728735975
123000296,127.1124540627,37.4906977124
119000112,126.9571144001,37.5065653463
108900122,127.0322081234,37.6230516286
229900029,126.8660234094,37.7488894321
122900078,127.0945212885,37.4667828696
124000153,127.148449413,37.5493106794
102000131,126.9851957512,37.5178934253
102000225,127.0068304103,37.5326272551
123000167,127.1374155014,37.5038696114
106000005,127.0761476179,37.594030074
109900139,127.049165035,37.653557607
121000004,127.0368254772,37.4818709299
119000029,126.9508484181,37.5125919545
108000187,127.0188483394,37.6163623103
107000081,127.0220826076,37.6115374602
116900249,126.8421878657,37.47930473
106000206,127.1014345229,37.6145585467
103000127,127.0458241854,37.5608599336
221000076,127.1438815865,37.5870409893
109000196,127.0411552452,37.6339525315
119900002,126.9512378487,37.5065862334
121900090,126.9892633262,37.4763265678
103000156,127.0473308993,37.5607789439
113000421,126.9284303238,37.5580111593
118000055,126.9319990794,37.5273668262
110000130,127.0765121171,37.6643181564
116000067,126.8848890539,37.5067143562
108000339,127.0305479083,37.6128764327
118000013,126.9201102329,37.4989588479
119900172,126.9414603582,37.5054890759
103000170,127.0340537629,37.5561425308
119900243,126.9496343456,37.5045234278
219000269,126.7515321232,37.6905559447
110000292,127.0730466428,37.6594325767
108900145,127.0321196589,37.6271053811
119900022,126.9804163291,37.4847675848
119900300,126.9152566429,37.4936272986
104000290,127.079278,37.545414
122000270,127.0451544176,37.4783977428
121000258,127.0827095018,37.4610637087
111000183,126.915656222,37.6193647892
121000256,127.0718169931,37.4576045421
121900215,127.01776941,37.4819273925
113000120,126.9459639695,37.5537858511
111000043,126.9149652941,37.5988292361
119000069,126.9512141738,37.4988291314
110000098,127.0553974395,37.6735354394
219000658,126.7945009774,37.6421319293
124900031,127.1442207584,37.5275672008
108000024,127.0105566389,37.6462968546
117000088,126.9059853239,37.4513380295
110000191,127.052251504,37.6353681557
105000087,127.0366855998,37.5893781027
108900217,127.0034853125,37.643544003
118900114,126.8995935767,37.5310828848
123000363,127.1329611407,37.4865252278
122000337,127.0795577739,37.4825673852
121900162,127.0289868085,37.4866827721
121000047,127.0275904486,37.4898272611
107000092,127.0210077597,37.5823628041
221000090,127.1429156479,37.5983958746
107900016,127.019767711,37.590763709
109000068,127.0404784606,37.6870220782
114000253,126.8590165062,37.5102926038
220000003,126.9888304638,37.4216992447
116900221,126.8863074263,37.4988353838
213900245,126.8657124089,37.4899044955
116000020,126.8886244062,37.5027908321
109900022,127.0281772117,37.6636879118
112900006,126.9515292919,37.595525066
229000274,126.802812,37.852978
106000432,127.0979136325,37.5992428627
113000015,126.8952583094,37.5693561772
123000359,127.1295661893,37.4777561021
108900124,127.0233263705,37.6445148731
117900087,126.9077795551,37.4671968507
105000131,127.0435343132,37.5781156585
115000174,126.8375703304,37.5703281047
219000315,126.7682145955,37.6905892764
118900025,126.8923880168,37.5343041696
109000007,127.0441344517,37.6732907076
110000209,127.0554459401,37.6285523121
102900037,126.9635579186,37.5503803084
121900324,127.0377531809,37.469319381
110000160,127.06725044,37.6544281707
107900002,127.0091623713,37.6113646503
106000131,127.0859144425,37.5878907679
213000332,126.8843900383,37.4502058699
107900235,127.0443385353,37.6053405371
108900042,127.0133128567,37.6616971988
108000144,127.0378721346,37.6274961327
121000225,127.0446172052,37.4639684953
102000093,126.9852967904,37.5348749386
105000170,127.0680011267,37.5907107186
112900088,126.9334187879,37.5802352342
120000139,126.9512268196,37.4915376454
123000017,127.1227680206,37.5371467728
124000420,127.1342525207,37.543820978
124000418,127.1367197258,37.541509413
107900111,127.0089905861,37.5925722247
225000127,126.9421134046,37.3717803773
116900157,126.8560280064,37.502347855
121000093,127.0196602551,37.4955449115
120900025,126.9564936111,37.4797278563
110900032,127.0577193358,37.6749078085
107000506,127.0057105198,37.5976105179
109000102,127.0287003854,37.6618970843
112000426,126.9068064598,37.5751393753
229000738,126.763604877,37.7693763147
122000211,127.0423611973,37.4927185872
122900034,127.0368512387,37.4850107721
121000018,127.0110379812,37.5079080414
111900153,126.9207429402,37.6197767857
117900125,126.9018161876,37.4547556921
110900013,127.0578503856,37.6709604118
